lat,lon,low_shaking_prob,med_shaking_prob,high_shaking_prob,Liq_Class,zero_liq,low_liq,med_liq,high_liq,points,landslide,tsunami,tsunami_binned,zero_tsunami,low_tsunami,med_tsunami,high_tsunami,No_landslide,Yes_landslide
-39.55472,176.86822,0.03539963729592423,0.41318791828905066,0.5514124444150251,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516407689504 82.92646895968718),0.0,-1.7730033528835648e-234,-0.0,1,0,0,0,1,0
-39.55472,176.87022,0.03743785026603766,0.40686888419744527,0.5556932655365171,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516409427286 82.92646895959331),0.0,5.198021409784823e-240,0.0,1,0,0,0,1,0
-39.55472,176.87222,0.037968867617719615,0.4224395687417426,0.5395915636405377,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516411165066 82.92646895949949),0.0,1.3609274612993106e-248,0.0,1,0,0,0,1,0
-39.55472,176.87422,0.02589808160848732,0.4055902247994157,0.5685116935920971,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516412902847 82.92646895940567),0.0,-1.9933740758340442e-254,-0.0,1,0,0,0,1,0
-39.55472,176.87622,0.034383348086781444,0.4064294558527456,0.559187196060473,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.8151641464063 82.92646895931183),0.0,1.6504125441868021e-262,0.0,1,0,0,0,1,0
-39.55472,176.87822,0.03296853313501391,0.4189252299908142,0.5481062368741719,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516416378412 82.92646895921803),0.0,2.347874135037855e-269,0.0,1,0,0,0,1,0
-39.55472,176.88022,0.03180213111755259,0.41330954115920215,0.5548883277232453,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516418116195 82.92646895912415),0.0,-8.206642587735444e-276,-0.0,1,0,0,0,1,0
-39.55472,176.88222,0.0362529522222304,0.38380239242070696,0.5799446553570626,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516419853976 82.92646895903032),0.0,7.443958056848818e-281,0.0,1,0,0,0,1,0
-39.55472,176.88422,0.04134893020309424,0.39767721739039463,0.5609738524065111,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516421591756 82.92646895893651),0.0,-7.93162216701284e-286,-0.0,1,0,0,0,1,0
-39.55472,176.88622,0.03532159000185384,0.3965116753551444,0.5681667346430017,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516423329538 82.92646895884268),0.0,-1.709340203474578e-287,-0.0,1,0,0,0,1,0
-39.55472,176.88822,0.0426132660865342,0.39794249618671257,0.5594442377267532,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516425067321 82.92646895874886),0.0,4.552488199820537e-282,0.0,1,0,0,0,1,0
-39.55472,176.89022,0.0413310784832528,0.40344097956373737,0.5552279419530098,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516426805102 82.92646895865499),0.0,4.4464895702431e-284,0.0,1,0,0,0,1,0
-39.55472,176.89222,0.037771942200587966,0.40491125981034093,0.5573167979890711,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516428542885 82.92646895856116),0.0,-5.465037331768221e-79,-0.0,1,0,0,0,1,0
-39.55472,176.89422,0.02773214050771758,0.3975344307958909,0.5747334286963915,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516430280666 82.92646895846735),0.0,-2.060265608562871e-82,-0.0,1,0,0,0,1,0
-39.55472,176.89622,0.03850220987539197,0.3847681883884278,0.5767296017361803,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516432018448 82.92646895837352),0.0,-4.747020693019372e-84,-0.0,1,0,0,0,1,0
-39.55472,176.89822,0.026917548031952784,0.3937396823536841,0.5793427696143632,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516433756228 82.9264689582797),0.0,-1.604043135655333e-88,-0.0,1,0,0,0,1,0
-39.55472,176.90022,0.032861743179534504,0.40784808977936887,0.5592901670410967,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516435494011 82.92646895818588),0.0,1.121698838751307e-89,0.0,1,0,0,0,1,0
-39.55472,176.90222,0.030085960079152114,0.39694374051711273,0.5729702994037351,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516437231794 82.926468958092),0.0,-4.7551337283989265e-93,-0.0,1,0,0,0,1,0
-39.55472,176.90422,0.033254123083150615,0.40120562692231104,0.5655402499945384,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516438969575 82.92646895799818),0.0,-5.208388426261944e-92,-0.0,1,0,0,0,1,0
-39.55472,176.90622,0.036771298894526405,0.3938228154706607,0.569405885634813,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516440707357 82.92646895790436),0.0,2.0070995240304235e-91,0.0,1,0,0,0,1,0
-39.55472,176.90822,0.03131268148941768,0.39147241041830344,0.5772149080922789,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516442445138 82.92646895781054),0.0,9.891727191006215e-71,0.0,1,0,0,0,1,0
-39.55472,176.91022,0.04036385659677017,0.4021602950431153,0.5574758483601144,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.8151644418292 82.92646895771672),0.0,-2.1725825218229066e-20,-0.0,1,0,0,0,1,0
-39.55472,176.91222,0.02571896468391095,0.40653410145331775,0.5677469338627713,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516445920703 82.92646895762284),0.0,-8.330818209869487e-11,-0.0,1,0,0,0,1,0
-39.55472,176.91422,0.03653040497336383,0.3973075525153505,0.5661620425112858,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516447658484 82.92646895752902),0.0,0.00023403703226452312,0.0,1,0,0,0,1,0
-39.55472,176.91622,0.03825483293910172,0.40069020051947485,0.5610549665414235,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516449396266 82.9264689574352),0.0,-0.008784012902664945,-0.0,1,0,0,0,1,0
-39.55472,176.91822,0.03652740314648413,0.409875493073648,0.5535971037798678,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516451134047 82.92646895734138),0.0,0.13269056865271925,0.0,1,0,0,0,1,0
-39.55472,176.92022,0.03006687941386467,0.40824233895177514,0.5616907816343603,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.81516452871828 82.92646895724756),0.0,0.13144616275597518,0.0,1,0,0,0,1,0
-39.55472,176.92222,0.03789105635298693,0.4364275169430416,0.5256814267039714,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.8151645460961 82.92646895715369),0.0,0.04922041144883105,0.0,1,0,0,0,1,0
-39.55472,176.92422,0.023709870022271203,0.3981875772860412,0.5781025526916875,No,1.0,0.0,0.0,0.0,POINT (-75.81516456347393 82.92646895705987),0.0,5.02588489640246,2.0,0,0,1,0,1,0
-39.55472,176.92622,0.023123171129809463,0.376707588564827,0.6001692403053636,No,1.0,0.0,0.0,0.0,POINT (-75.81516458085174 82.92646895696605),0.0,4.580954330537897,2.0,0,0,1,0,1,0
-39.55472,176.92822,0.022858254774155536,0.36234570992517806,0.6147960353006664,No,1.0,0.0,0.0,0.0,POINT (-75.81516459822956 82.92646895687223),0.0,4.150908490411732,2.0,0,0,1,0,1,0
-39.55472,176.93022,0.03531507314079389,0.3827297754097845,0.5819551514494217,No,1.0,0.0,0.0,0.0,POINT (-75.81516461560737 82.92646895677841),0.0,3.8040150898887175,2.0,0,0,1,0,1,0
-39.55472,176.93222,0.028377477330208012,0.3665683383478262,0.6050541843219658,No,1.0,0.0,0.0,0.0,POINT (-75.81516463298519 82.92646895668453),0.0,3.7787937654806303,2.0,0,0,1,0,1,0
-39.55472,176.93422,0.04064109351018358,0.36115044131660123,0.5982084651732151,No,1.0,0.0,0.0,0.0,POINT (-75.815164650363 82.92646895659071),0.0,3.748698178921427,2.0,0,0,1,0,1,0
-39.55472,176.93622,0.03699258583043596,0.3698697736815895,0.5931376404879746,No,1.0,0.0,0.0,0.0,POINT (-75.81516466774083 82.92646895649689),0.0,3.7119105728288107,2.0,0,0,1,0,1,0
-39.55472,176.93822,0.0160998458521121,0.38035631036869294,0.603543843779195,No,1.0,0.0,0.0,0.0,POINT (-75.81516468511865 82.92646895640307),0.0,3.673020867846393,1.0,0,1,0,0,1,0
-39.55472,176.94022,0.026812220247831583,0.3780930777409416,0.5950947020112268,No,1.0,0.0,0.0,0.0,POINT (-75.81516470249647 82.92646895630925),0.0,3.6326198677508943,1.0,0,1,0,0,1,0
-39.55272,176.79622,0.042552967164156415,0.42832596146270996,0.5291210713731336,No,1.0,0.0,0.0,0.0,POINT (-75.81516345131662 82.92646903395158),0.0,,0.0,1,0,0,0,1,0
-39.55272,176.79822,0.03555823572868284,0.4431971137424389,0.5212446505288783,No,1.0,0.0,0.0,0.0,POINT (-75.81516346869442 82.92646903385777),0.0,,0.0,1,0,0,0,1,0
-39.55272,176.80022,0.05263858679192359,0.4378293521094908,0.5095320610985856,No,1.0,0.0,0.0,0.0,POINT (-75.81516348607227 82.92646903376394),0.0,,0.0,1,0,0,0,1,0
-39.55272,176.80222,0.03888095391197858,0.4324485324459103,0.5286705136421112,No,1.0,0.0,0.0,0.0,POINT (-75.81516350345007 82.92646903367007),0.0,,0.0,1,0,0,0,1,0
-39.55272,176.80422,0.03270883671107694,0.44415834584212505,0.5231328174467981,No,1.0,0.0,0.0,0.0,POINT (-75.81516352082789 82.92646903357625),0.0,,0.0,1,0,0,0,1,0
-39.55272,176.80622,0.029395921468141257,0.46407428477676477,0.506529793755094,No,1.0,0.0,0.0,0.0,POINT (-75.81516353820571 82.92646903348242),0.0,,0.0,1,0,0,0,1,0
-39.55272,176.80822,0.04136657964301733,0.43724669692037144,0.5213867234366112,No,1.0,0.0,0.0,0.0,POINT (-75.81516355558352 82.92646903338861),0.0,,0.0,1,0,0,0,1,0
-39.55272,176.81022,0.02897507070301428,0.4368291254518746,0.5341958038451111,No,1.0,0.0,0.0,0.0,POINT (-75.81516357296134 82.92646903329478),0.0,,0.0,1,0,0,0,1,0
-39.55272,176.81222,0.04240506154409334,0.40897668300829526,0.5486182554476114,No,1.0,0.0,0.0,0.0,POINT (-75.81516359033915 82.92646903320092),0.0,-3.2436232525840325e-45,-0.0,1,0,0,0,1,0
-39.55272,176.81422,0.04165519335824507,0.43088099314290584,0.5274638134988491,M,0.0,0.20712314658271636,0.09262033852192997,0.7002565148953537,POINT (-75.81516360771697 82.9264690331071),0.0,-1.8561276605744238e-51,-0.0,1,0,0,0,1,0
-39.55272,176.81622,0.0398440628144159,0.40977308140675495,0.5503828557788292,M,0.0,0.20712314658271636,0.09262033852192997,0.7002565148953537,POINT (-75.8151636250948 82.92646903301326),0.0,1.0275702308272108e-57,0.0,1,0,0,0,1,0
-39.55272,176.81822,0.036883865637876254,0.42280932575908514,0.5403068086030386,M,0.0,0.20712314658271636,0.09262033852192997,0.7002565148953537,POINT (-75.81516364247261 82.92646903291946),0.0,3.4704409987279315e-64,0.0,1,0,0,0,1,0
-39.55272,176.82022,0.047073295669275206,0.42952964503997076,0.523397059290754,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.81516365985043 82.92646903282562),0.0,-2.2203004540189555e-70,-0.0,1,0,0,0,1,0
-39.55272,176.82222,0.04979731702747266,0.4216626957793354,0.5285399871931918,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.81516367722824 82.92646903273175),0.0,-1.0169585336285763e-77,-0.0,1,0,0,0,1,0
-39.55272,176.82422,0.037538889152423045,0.44538644397127475,0.5170746668763022,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.81516369460607 82.92646903263794),0.0,7.048795898350387e-86,0.0,1,0,0,0,1,0
-39.55272,176.82622,0.031236675267545918,0.4338594598063755,0.5349038649260786,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.81516371198387 82.92646903254411),0.0,-5.183206495047379e-92,-0.0,1,0,0,0,1,0
-39.55272,176.82822,0.037997619713378894,0.4247163565540621,0.537286023732559,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.8151637293617 82.92646903245029),0.0,9.707613811911202e-98,0.0,1,0,0,0,1,0
-39.55272,176.83022,0.040859162032441845,0.4354029981807852,0.5237378397867729,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.81516374673951 82.92646903235647),0.0,-1.5435821026050164e-105,-0.0,1,0,0,0,1,0
-39.55272,176.83222,0.041641389528822056,0.41481516372921595,0.5435434467419621,M,0.0,0.20712314658271636,0.09262033852192997,0.7002565148953537,POINT (-75.81516376411733 82.92646903226259),0.0,-1.2504529479442088e-110,-0.0,1,0,0,0,1,0
-39.55272,176.83422,0.036421004459243185,0.4345899375046675,0.5289890580360892,No,1.0,0.0,0.0,0.0,POINT (-75.81516378149514 82.92646903216878),0.0,1.372142143633802e-117,0.0,1,0,0,0,1,0
-39.55272,176.83622,0.0346943550028134,0.4049550929750121,0.5603505520221745,No,1.0,0.0,0.0,0.0,POINT (-75.81516379887297 82.92646903207495),0.0,1.256976765640468e-123,0.0,1,0,0,0,1,0
-39.55272,176.83822,0.03435403411947735,0.4162457379758524,0.5494002279046702,No,1.0,0.0,0.0,0.0,POINT (-75.81516381625079 82.92646903198113),0.0,-2.2390861158725023e-130,-0.0,1,0,0,0,1,0
-39.55272,176.84022,0.0468635620011788,0.4069550724180022,0.546181365580819,No,1.0,0.0,0.0,0.0,POINT (-75.8151638336286 82.92646903188731),0.0,-5.885073915552313e-137,-0.0,1,0,0,0,1,0
-39.55272,176.84222,0.04017965423235317,0.4248240595064837,0.5349962862611631,No,1.0,0.0,0.0,0.0,POINT (-75.81516385100642 82.92646903179349),0.0,7.619485325176726e-144,0.0,1,0,0,0,1,0
-39.55272,176.84422,0.037649395282471396,0.42051008616026,0.5418405185572687,No,1.0,0.0,0.0,0.0,POINT (-75.81516386838422 82.92646903169963),0.0,5.52675338064224e-151,0.0,1,0,0,0,1,0
-39.55272,176.84622,0.024688336396233898,0.4293190931707046,0.5459925704330615,No,1.0,0.0,0.0,0.0,POINT (-75.81516388576205 82.92646903160579),0.0,-1.140649459367699e-158,-0.0,1,0,0,0,1,0
-39.55272,176.84822,0.041947467805309314,0.4084201516719777,0.549632380522713,No,1.0,0.0,0.0,0.0,POINT (-75.81516390313986 82.92646903151197),0.0,7.926388964431205e-165,0.0,1,0,0,0,1,0
-39.55272,176.85022,0.03800579248687082,0.4232895074173029,0.5387047000958263,No,1.0,0.0,0.0,0.0,POINT (-75.81516392051769 82.92646903141815),0.0,-6.522532619300779e-171,-0.0,1,0,0,0,1,0
-39.55272,176.85222,0.03182756921398824,0.42192108511046944,0.5462513456755423,No,1.0,0.0,0.0,0.0,POINT (-75.81516393789549 82.92646903132433),0.0,-3.8952814148616517e-178,-0.0,1,0,0,0,1,0
-39.55272,176.85422,0.036059104099524696,0.4175494666741462,0.5463914292263291,No,1.0,0.0,0.0,0.0,POINT (-75.81516395527332 82.92646903123045),0.0,6.214944774035727e-184,0.0,1,0,0,0,1,0
-39.55272,176.85622,0.039845116062026044,0.4131625416340696,0.5469923423039044,No,1.0,0.0,0.0,0.0,POINT (-75.81516397265112 82.92646903113663),0.0,-2.228345382540208e-191,-0.0,1,0,0,0,1,0
-39.55272,176.85822,0.03804412380130943,0.44568407192708276,0.5162718042716079,No,1.0,0.0,0.0,0.0,POINT (-75.81516399002895 82.92646903104281),0.0,-3.867169830495026e-197,-0.0,1,0,0,0,1,0
-39.55272,176.86022,0.04214720401589546,0.4195690181883636,0.538283777795741,No,1.0,0.0,0.0,0.0,POINT (-75.81516400740676 82.92646903094899),0.0,3.9795946692731444e-204,0.0,1,0,0,0,1,0
-39.55272,176.86222,0.04174055412868984,0.4025123033512165,0.5557471425200936,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516402478459 82.92646903085517),0.0,1.1337090139520614e-210,0.0,1,0,0,0,1,0
-39.55272,176.86422,0.030647929904867536,0.42663375459727554,0.5427183154978569,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516404216241 82.9264690307613),0.0,-1.407744139662844e-217,-0.0,1,0,0,0,1,0
-39.55272,176.86622,0.03963986111630867,0.41585302992060996,0.5445071089630813,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516405954022 82.92646903066748),0.0,-1.3291965445438906e-224,-0.0,1,0,0,0,1,0
-39.55272,176.86822,0.04170270582377986,0.4179338027960712,0.5403634913801489,F,0.0,0.22668500822432835,0.10970938003945174,0.6636056117362199,POINT (-75.81516407691804 82.92646903057366),0.0,1.6012702914249146e-231,0.0,1,0,0,0,1,0
-39.55272,176.87022,0.02893225488347205,0.40330686688518247,0.5677608782313455,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516409429585 82.92646903047984),0.0,5.648364029706767e-239,0.0,1,0,0,0,1,0
-39.55272,176.87222,0.030168998025023826,0.40090820835056035,0.5689227936244158,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516411167367 82.92646903038602),0.0,-5.709369034623726e-246,-0.0,1,0,0,0,1,0
-39.55272,176.87422,0.03823549135542481,0.40601677542993675,0.5557477332146384,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.8151641290515 82.92646903029214),0.0,-5.500248790135726e-254,-0.0,1,0,0,0,1,0
-39.55272,176.87622,0.03180757835990956,0.4043337974885969,0.5638586241514936,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516414642931 82.92646903019832),0.0,-1.3037206036375217e-261,-0.0,1,0,0,0,1,0
-39.55272,176.87822,0.04563086633463647,0.40737092098842254,0.546998212676941,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516416380713 82.9264690301045),0.0,-3.5166633338510806e-266,-0.0,1,0,0,0,1,0
-39.55272,176.88022,0.041286571245254415,0.4050650167540898,0.5536484120006558,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516418118494 82.92646903001068),0.0,1.4608531605941257e-267,0.0,1,0,0,0,1,0
-39.55272,176.88222,0.0427544221298195,0.391081714104567,0.5661638637656135,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516419856275 82.92646902991686),0.0,6.014617476255783e-272,0.0,1,0,0,0,1,0
-39.55272,176.88422,0.03877176390079834,0.3865416083673471,0.5746866277318545,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516421594057 82.92646902982304),0.0,-7.969816466132038e-277,-0.0,1,0,0,0,1,0
-39.55272,176.88622,0.0288205439817838,0.42415845963474214,0.5470209963834741,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.8151642333184 82.92646902972915),0.0,3.487962547845911e-278,0.0,1,0,0,0,1,0
-39.55272,176.88822,0.031658144198807754,0.402523229504517,0.5658186262966752,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516425069621 82.92646902963534),0.0,-2.5487784174819455e-272,-0.0,1,0,0,0,1,0
-39.55272,176.89022,0.04156503586431542,0.3956417337137111,0.5627932304219736,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516426807403 82.92646902954152),0.0,3.276908871816949e-275,0.0,1,0,0,0,1,0
-39.55272,176.89222,0.032090015884417414,0.40808102077210384,0.5598289633434788,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516428545184 82.92646902944769),0.0,-4.5089877937892205e-274,-0.0,1,0,0,0,1,0
-39.55272,176.89422,0.03319008416071129,0.40756532577705346,0.5592445900622351,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516430282966 82.92646902935388),0.0,-2.3532077162729783e-91,-0.0,1,0,0,0,1,0
-39.55272,176.89622,0.03180012620451583,0.39206744738776345,0.5761324264077208,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516432020749 82.92646902925999),0.0,3.849930196506872e-93,0.0,1,0,0,0,1,0
-39.55272,176.89822,0.03506519070938271,0.39531707128179633,0.5696177380088209,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.8151643375853 82.92646902916619),0.0,1.5921195171706328e-96,0.0,1,0,0,0,1,0
-39.55272,176.90022,0.033013039312124265,0.39205985611172023,0.5749271045761555,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516435496312 82.92646902907235),0.0,-5.132236945649875e-99,-0.0,1,0,0,0,1,0
-39.55272,176.90222,0.04000540203455993,0.37875452310083946,0.5812400748646006,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516437234093 82.92646902897853),0.0,3.83148286571908e-101,0.0,1,0,0,0,1,0
-39.55272,176.90422,0.038977459413901745,0.37836317065328284,0.5826593699328154,C,0.0,0.1370999896437448,0.04546266570008284,0.8174373446561723,POINT (-75.81516438971875 82.92646902888472),0.0,8.270290459183546e-105,0.0,1,0,0,0,1,0
-39.55272,176.90622,0.025583445814887966,0.37964229877806865,0.5947742554070434,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516440709657 82.92646902879083),0.0,2.7816364857729194e-105,0.0,1,0,0,0,1,0
-39.55272,176.90822,0.03705852013180249,0.39418629531352056,0.568755184554677,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516442447439 82.92646902869701),0.0,-5.1447156912550505e-61,-0.0,1,0,0,0,1,0
-39.55272,176.91022,0.0395143070715079,0.3772935391019187,0.5831921538265733,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516444185222 82.92646902860319),0.0,2.6021059824450737e-11,0.0,1,0,0,0,1,0
-39.55272,176.91222,0.03859512918543819,0.38421449811737374,0.5771903726971881,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516445923003 82.92646902850937),0.0,1.9407306409358747e-07,0.0,1,0,0,0,1,0
-39.55272,176.91422,0.0276794817418361,0.41008714643552235,0.5622333718226415,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516447660783 82.92646902841555),0.0,6.487336850379883e-05,0.0,1,0,0,0,1,0
-39.55272,176.91622,0.029936772648805107,0.40583304494755434,0.5642301824036405,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516449398565 82.92646902832168),0.0,0.08679711373040457,0.0,1,0,0,0,1,0
-39.55272,176.91822,0.029426173644032414,0.41654802930489854,0.554025797051069,D,0.0,0.12785402423339878,0.036507649089555255,0.835638326677046,POINT (-75.81516451136348 82.92646902822786),0.0,0.05969390699965387,0.0,1,0,0,0,1,0
-39.55272,176.92022,0.031619785512562,0.4092982394141882,0.5590819750732499,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.81516452874129 82.92646902813404),0.0,0.2163315593089858,0.0,1,0,0,0,1,0
-39.55272,176.92222,0.046700406201926364,0.4209328728021039,0.5323667209959697,E,0.0,0.4534574468085106,0.5465425531914894,5.551115123125783e-17,POINT (-75.81516454611911 82.92646902804022),0.0,0.2818794627973469,0.0,1,0,0,0,1,0
-39.55272,176.92422,0.03375481564011766,0.37120416533576733,0.595041019024115,No,1.0,0.0,0.0,0.0,POINT (-75.81516456349692 82.9264690279464),0.0,5.100388510609435,2.0,0,0,1,0,1,0
-39.55272,176.92622,0.024377211585664818,0.382265854173018,0.5933569342413172,No,1.0,0.0,0.0,0.0,POINT (-75.81516458087474 82.92646902785258),0.0,4.553528610381759,2.0,0,0,1,0,1,0
-39.55272,176.92822,0.03628777766050992,0.3646299078564865,0.5990823144830035,No,1.0,0.0,0.0,0.0,POINT (-75.81516459825255 82.9264690277587),0.0,4.162904805746403,2.0,0,0,1,0,1,0
-39.55272,176.93022,0.01968563623817465,0.3613569537954643,0.6189574099663611,No,1.0,0.0,0.0,0.0,POINT (-75.81516461563037 82.92646902766488),0.0,3.8507896342429078,2.0,0,0,1,0,1,0
-39.55272,176.93222,0.042740343664612226,0.37171012854302227,0.5855495277923656,No,1.0,0.0,0.0,0.0,POINT (-75.81516463300819 82.92646902757106),0.0,3.8140736012257803,2.0,0,0,1,0,1,0
-39.55272,176.93422,0.030319872687971417,0.3803095848533165,0.5893705424587121,No,1.0,0.0,0.0,0.0,POINT (-75.81516465038601 82.92646902747724),0.0,3.784338071717893,2.0,0,0,1,0,1,0
-39.55272,176.93622,0.046497351744077785,0.34030975530878266,0.6131928929471396,No,1.0,0.0,0.0,0.0,POINT (-75.81516466776384 82.92646902738342),0.0,3.745266489243969,2.0,0,0,1,0,1,0
-39.55272,176.93822,0.032264099516278316,0.3726072683382009,0.5951286321455208,No,1.0,0.0,0.0,0.0,POINT (-75.81516468514164 82.92646902728954),0.0,3.700970766542541,2.0,0,0,1,0,1,0
-39.55272,176.94022,0.025473612743487962,0.37418623466447926,0.6003401525920328,No,1.0,0.0,0.0,0.0,POINT (-75.81516470251945 82.92646902719572),0.0,3.659587919027394,1.0,0,1,0,0,1,0
-39.55072,176.79622,0.04697450886508109,0.42917347184969606,0.523852019285223,No,1.0,0.0,0.0,0.0,POINT (-75.81516345133961 82.92646910483796),0.0,,0.0,1,0,0,0,1,0
-39.55072,176.79822,0.0480686181665024,0.4209599414201325,0.5309714404133651,No,1.0,0.0,0.0,0.0,POINT (-75.81516346871744 82.92646910474414),0.0,,0.0,1,0,0,0,1,0
-39.55072,176.80022,0.0365929963310157,0.4377243967689351,0.5256826069000493,No,1.0,0.0,0.0,0.0,POINT (-75.81516348609526 82.92646910465031),0.0,,0.0,1,0,0,0,1,0
-39.55072,176.80222,0.03296913264060381,0.44338004459976593,0.5236508227596302,No,1.0,0.0,0.0,0.0,POINT (-75.81516350347307 82.9264691045565),0.0,,0.0,1,0,0,0,1,0
-39.55072,176.80422,0.034515220159790874,0.4039815586513564,0.5615032211888527,No,1.0,0.0,0.0,0.0,POINT (-75.81516352085089 82.92646910446267),0.0,,0.0,1,0,0,0,1,0
-39.55072,176.80622,0.05027091851218614,0.4324871781107827,0.5172419033770312,No,1.0,0.0,0.0,0.0,POINT (-75.8151635382287 82.92646910436879),0.0,,0.0,1,0,0,0,1,0
-39.55072,176.80822,0.03328131724525969,0.4405676517128782,0.526151031041862,No,1.0,0.0,0.0,0.0,POINT (-75.81516355560652 82.92646910427499),0.0,,0.0,1,0,0,0,1,0
-39.55072,176.81022,0.039318053397915075,0.43788281239180427,0.5227991342102807,M,0.0,0.20712314658271636,0.09262033852192997,0.7002565148953537,POINT (-75.81516357298433 82.92646910418115),0.0,,0.0,1,0,0,0,1,0
-39.55072,176.81222,0.04438182172711141,0.43351338662820776,0.5221047916446809,M,0.0,0.20712314658271636,0.09262033852192997,0.7002565148953537,POINT (-75.81516359036216 82.92646910408735),0.0,4.183977341906814e-46,0.0,1,0,0,0,1,0
