OBJECTID,ROAD_PT_ID,LON_pt,LAT_pt,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,F_ELEV,T_ELEV,RD_SEG_ID,ORIG_FID,LIQ_Class,PGA_mean_log,PGA_sigma_log,BLDG_ID,BLDG_EWd,BLDG_sigmaEWd,BLDG_CLASS,BLDG_collapse_m,BLDG_collapse_b,BLDG_Dist_bld,BLDG_ID_bld,BR_CLASS,BR_logmean,BR_logsigma,LS_areaYN,LS_ID_fface,LS_Dist_fface,LS_H_fface,LS_Slope,CULV_ID,CULV_MnPGD,CULV_Y_N,RW_ID,RW_PGA,RW_sd,RW_CLASS,PGA25,PGA100,PGA500,PGA1000,PGA2500,LAN_SU_ID,LAN_LP25_max,LAN_LP100_max,LAN_LP500_max,LAN_LP1000_max,LAN_LP2500_max,LAN_RO_Vol,LAN_RO_V_1,LAN_RO_V_2,LAN_RO_V_3,LAN_RO_V_4,LAN_RO_V_5,LAN_VolCla
9013,9013,176.8735061,-39.45972028,379324219,5122,residential,The Esplanade,,B,50,0,F,F,0,0,9013,9013,E,-0.965089723,0.742394581,,,,,,,999,999,,,,yes,914,0,5,20,,,,,,,,0.067063978,0.140042619,0.281850006,0.365115778,0.493917,0,0,0,0,0,0,No,No,No,No,No,No,0
9014,9014,176.8733615,-39.45928467,379324219,5122,residential,The Esplanade,,B,50,0,F,F,0,0,9014,9014,E,-0.951332426,0.732480789,,,,,,,999,999,,,,yes,914,0,5,20,,,,,,,,0.067063978,0.140042619,0.281850006,0.365115778,0.493917,0,0,0,0,0,0,No,No,No,No,No,No,0
9015,9015,176.8732306,-39.45884635,379324219,5122,residential,The Esplanade,,B,50,0,F,F,0,0,9015,9015,E,-0.951332426,0.732480789,,,,,,,999,999,,,,yes,914,0,5,20,,,,,,,,0.067063978,0.140042619,0.281850006,0.365115778,0.493917,0,0,0,0,0,0,No,No,No,No,No,No,0
9016,9016,176.8731,-39.45840913,379324219,5122,residential,The Esplanade,,B,50,0,F,F,0,0,9016,9016,E,-1.017524051,0.741547635,,,,,,,999,999,,,,yes,914,0,5,20,,,,,,,,0.067063978,0.140042619,0.281850006,0.365115778,0.493917,0,0,0,0,0,0,No,No,No,No,No,No,0
9017,9017,176.873003,-39.45818907,379324219,5122,residential,The Esplanade,,B,50,0,F,F,0,0,9017,9017,E,-1.017524051,0.741547635,,,,,,,999,999,,,,yes,914,0,5,20,,,,,,,,0.067063978,0.140042619,0.281850006,0.365115778,0.493917,0,0,0,0,0,0,No,No,No,No,No,No,0
9018,9018,176.8982641,-39.48140311,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9018,9018,B,-0.912183179,0.716240449,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9019,9019,176.8988111,-39.48125475,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9019,9019,B,-0.912183179,0.716240449,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9020,9020,176.8993358,-39.48106262,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9020,9020,B,-0.89922803,0.712788494,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,,921,30.96412938,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9021,9021,176.8998607,-39.48087042,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9021,9021,B,-0.89922803,0.712788494,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,,921,78.2400018,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9022,9022,176.9003857,-39.48067822,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9022,9022,B,-0.89922803,0.712788494,1804714,3.626439128,1.626576929,TWL7S,,,999,999,,,,,921,126.8370106,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9023,9023,176.9009106,-39.48048601,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9023,9023,B,-0.89922803,0.712788494,1804714,3.626439128,1.626576929,TWL7S,,,999,999,,,,,922,125.2172899,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9024,9024,176.9014356,-39.48029502,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9024,9024,E,-0.861745994,0.744034865,1804714,3.626439128,1.626576929,TWL7S,,,999,999,,,,,922,111.7028725,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9025,9025,176.9019884,-39.4801608,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9025,9025,B,-0.861745994,0.744034865,1804714,3.626439128,1.626576929,TWL7S,,,999,999,,,,,922,104.7984303,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9026,9026,176.9025574,-39.48007225,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9026,9026,B,-0.861745994,0.744034865,1804714,3.626439128,1.626576929,TWL7S,,,999,999,,,,,922,103.1246885,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9027,9027,176.9031266,-39.47998367,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9027,9027,B,-0.861745994,0.744034865,1804714,3.626439128,1.626576929,TWL7S,,,999,999,,,,,922,101.4508059,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9028,9028,176.9036958,-39.47989509,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9028,9028,B,-0.892694271,0.73485362,1804714,3.626439128,1.626576929,TWL7S,,,999,999,,,,,922,99.77724771,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9029,9029,176.904265,-39.4798065,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9029,9029,B,-0.892694271,0.73485362,,,,,,,999,999,,,,,922,98.10291868,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9030,9030,176.9048342,-39.47971791,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9030,9030,B,-0.938208297,0.723554766,,,,,,,999,999,,,,,922,96.42891405,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9031,9031,176.9054034,-39.47962932,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9031,9031,B,-0.934546331,0.750667115,,,,,,,999,999,,,,,922,94.75523379,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9032,9032,176.9059726,-39.47954073,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9032,9032,B,-0.934546331,0.750667115,,,,,,,999,999,,,,,922,93.08187793,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9033,9033,176.9065418,-39.47945213,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9033,9033,B,-0.934546331,0.750667115,,,,,,,999,999,,,,,922,91.40775125,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9034,9034,176.9071011,-39.47933592,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9034,9034,B,-0.934546331,0.750667115,1806469,3.711374827,1.688313305,TWL7S,,,999,999,,,,,922,86.57038145,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9035,9035,176.9074553,-39.47906427,379324220,5112,trunk,Ahuriri Bypass,SH 50,B,50,0,F,F,0,0,9035,9035,B,-0.888772375,0.73505163,1806469,3.711374827,1.688313305,TWL7S,,,999,999,,,,,922,61.81569279,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9036,9036,176.8975997,-39.48168733,379324221,5112,trunk,Bridge Street,SH 50,F,50,0,F,F,0,0,9036,9036,B,-0.912183179,0.716240449,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9037,9037,176.8968008,-39.48195077,379324222,5112,trunk,Bridge Street,SH 50,F,50,0,F,F,0,0,9037,9037,B,-0.897500118,0.730463392,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9038,9038,176.8972348,-39.4818311,379324222,5112,trunk,Bridge Street,SH 50,F,50,0,F,F,0,0,9038,9038,B,-0.898319954,0.770330103,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9039,9039,176.8974975,-39.48170258,379324222,5112,trunk,Bridge Street,SH 50,F,50,0,F,F,0,0,9039,9039,B,-0.912183179,0.716240449,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9040,9040,176.8943052,-39.48484821,379324223,5112,trunk,Bridge Street,SH 50,B,50,0,F,F,0,0,9040,9040,B,-0.926893493,0.720111727,,,,,,,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9041,9041,176.8944796,-39.48441974,379324223,5112,trunk,Bridge Street,SH 50,B,50,0,F,F,0,0,9041,9041,B,-0.926893493,0.720111727,,,,,,,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9042,9042,176.89473,-39.48401412,379324223,5112,trunk,Bridge Street,SH 50,B,50,0,F,F,0,0,9042,9042,B,-0.926893493,0.720111727,,,,,,,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9043,9043,176.8948938,-39.48376821,379324223,5112,trunk,Bridge Street,SH 50,B,50,0,F,F,0,0,9043,9043,B,-0.926893493,0.720111727,,,,,,,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9044,9044,176.8933688,-39.48775838,379324224,5112,trunk,Hyderabad Road,SH 50,B,50,0,F,F,0,0,9044,9044,B,-0.899013245,0.725793691,1804280,3.60547156,1.611533968,TWL7S,,,999,999,,,,,921,219.2044836,6,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,17,0.010183049,0.012600839,0.019187974,0.02480654,0.037848487,No,No,No,No,No,No,4
9045,9045,176.8935108,-39.48732213,379324224,5112,trunk,Hyderabad Road,SH 50,B,50,0,F,F,0,0,9045,9045,B,-0.894614108,0.75470734,1804280,3.60547156,1.611533968,TWL7S,,,999,999,,,,,921,170.0560851,6,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,17,0.010183049,0.012600839,0.019187974,0.02480654,0.037848487,No,No,No,No,No,No,4
9046,9046,176.8936529,-39.4868859,379324224,5112,trunk,Hyderabad Road,SH 50,B,50,0,F,F,0,0,9046,9046,B,-0.894614108,0.75470734,1804280,3.60547156,1.611533968,TWL7S,,,999,999,,,,,921,120.9093341,6,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9047,9047,176.893795,-39.48644968,379324224,5112,trunk,Hyderabad Road,SH 50,B,50,0,F,F,0,0,9047,9047,B,-0.894614108,0.75470734,,,,,,,999,999,,,,,921,71.7637034,6,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9048,9048,176.8938987,-39.48613134,379324224,5112,trunk,Hyderabad Road,SH 50,B,50,0,F,F,0,0,9048,9048,B,-0.894614108,0.75470734,,,,,,,999,999,,,,,921,35.89873606,6,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9049,9049,176.8992445,-39.48579515,379324225,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9049,9049,B,-0.898463229,0.709349482,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9050,9050,176.8792398,-39.4723587,379324226,5122,residential,Fenwick Street,,B,50,0,F,F,0,0,9050,9050,E,-0.910606296,0.724952415,,,,,,,999,999,,,,yes,914,0,5,4,,,,,,,,0.067962955,0.14189066,0.28743046,0.375969279,0.514904,0,0,0,0,0,0,No,No,No,No,No,No,0
9051,9051,176.8795473,-39.4722789,379324226,5122,residential,Fenwick Street,,B,50,0,F,F,0,0,9051,9051,E,-0.910606296,0.724952415,,,,,,,999,999,,,,yes,914,0,5,4,,,,,,,,0.067962955,0.14189066,0.28743046,0.375969279,0.514904,0,0,0,0,0,0,No,No,No,No,No,No,0
9052,9052,176.8971731,-39.48483354,379324228,5121,unclassified,Lever Street,,B,50,0,F,F,0,0,9052,9052,B,-0.894879544,0.744044214,,,,,,,999,999,,,,,921,214.22801,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9053,9053,176.8976617,-39.48507661,379324228,5121,unclassified,Lever Street,,B,50,0,F,F,0,0,9053,9053,B,-0.902533649,0.755443344,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9054,9054,176.8981502,-39.48531967,379324228,5121,unclassified,Lever Street,,B,50,0,F,F,0,0,9054,9054,B,-0.902533649,0.755443344,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9055,9055,176.8986387,-39.4855629,379324228,5121,unclassified,Lever Street,,B,50,0,F,F,0,0,9055,9055,B,-0.902533649,0.755443344,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9056,9056,176.8990173,-39.4857515,379324228,5121,unclassified,Lever Street,,B,50,0,F,F,0,0,9056,9056,B,-0.909732154,0.72391686,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9057,9057,176.8894026,-39.48062996,379324229,5122,residential,Charles Street,,B,50,0,F,F,0,0,9057,9057,E,-0.897670329,0.732240268,1805805,3.544658509,1.568347328,TWL7S,,,999,999,,,,yes,914,24.18195303,5,4,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9058,9058,176.8899752,-39.48055724,379324229,5122,residential,Charles Street,,B,50,0,F,F,0,0,9058,9058,E,-0.897670329,0.732240268,1805805,3.544658509,1.568347328,TWL7S,,,999,999,,,,yes,914,0.002543547,5,4,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9059,9059,176.8905479,-39.48048446,379324229,5122,residential,Charles Street,,B,50,0,F,F,0,0,9059,9059,E,-0.897670329,0.732240268,1805805,3.544658509,1.568347328,TWL7S,,,45.23695646,81,,,,yes,914,1.966282187,5,4,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9060,9060,176.8911204,-39.48049742,379324229,5122,residential,Charles Street,,B,50,0,F,F,0,0,9060,9060,E,-0.897670329,0.732240268,1805805,3.544658509,1.568347328,TWL7S,,,999,999,,,,yes,914,13.25411668,5,4,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9061,9061,176.8916748,-39.48062577,379324229,5122,residential,Charles Street,,B,50,0,F,F,0,0,9061,9061,E,-0.998258218,0.740760054,1805805,3.544658509,1.568347328,TWL7S,,,999,999,,,,yes,914,36.78077767,5,4,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9062,9062,176.891955,-39.48071942,379324229,5122,residential,Charles Street,,B,50,0,F,F,0,0,9062,9062,E,-0.998258218,0.740760054,1805805,3.544658509,1.568347328,TWL7S,,,999,999,,,,yes,913,21.30520514,8,4,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9063,9063,176.8922181,-39.48083615,379324229,5122,residential,Charles Street,,B,50,0,F,F,0,0,9063,9063,E,-0.998258218,0.740760054,1805805,3.544658509,1.568347328,TWL7S,,,999,999,,,,yes,913,0,8,4,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9064,9064,176.8924447,-39.48114341,379324229,5122,residential,Charles Street,,B,50,0,F,F,0,0,9064,9064,E,-0.998258218,0.740760054,1805805,3.544658509,1.568347328,TWL7S,,,999,999,,,,yes,913,0,8,4,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9065,9065,176.8979249,-39.48132152,379324230,5115,tertiary,Bridge Street,,F,50,0,F,F,0,0,9065,9065,B,-0.912183179,0.716240449,1804682,5.014723929,2.300011498,CWM9S,0.42,0.24,999,999,,,,yes,921,0,6,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9066,9066,176.8994495,-39.48575588,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9066,9066,B,-0.898463229,0.709349482,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9067,9067,176.8997644,-39.48559357,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9067,9067,B,-0.894979274,0.751071818,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9068,9068,176.8998822,-39.48526844,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9068,9068,B,-0.894979274,0.751071818,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9069,9069,176.9001418,-39.4849594,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9069,9069,B,-0.894979274,0.751071818,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
9070,9070,176.9005065,-39.48466225,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9070,9070,B,-0.894979274,0.751071818,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9071,9071,176.9021435,-39.48365481,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9071,9071,B,-0.890485357,0.723156958,1805067,3.62236065,1.623644734,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9072,9072,176.902589,-39.48336633,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9072,9072,B,-0.890485357,0.723156958,1805067,3.62236065,1.623644734,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9073,9073,176.9030325,-39.48307592,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9073,9073,B,-0.890485357,0.723156958,1805067,3.62236065,1.623644734,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9074,9074,176.9034759,-39.48278552,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9074,9074,B,-0.914346946,0.739488046,1805067,3.62236065,1.623644734,TWL5S,,,13.52649505,71,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9075,9075,176.9039224,-39.48249791,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9075,9075,B,-0.914346946,0.739488046,1805066,5.004005704,2.292053227,CWM9S,0.42,0.24,11.61291247,70,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9076,9076,176.9043722,-39.48221349,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9076,9076,B,-0.914346946,0.739488046,1805832,3.83656037,1.781638032,TWL7S,,,13.45620616,82,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9077,9077,176.9047497,-39.48197522,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9077,9077,B,-0.914346946,0.739488046,1805832,3.83656037,1.781638032,TWL7S,,,12.5840299,82,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9078,9078,176.9009206,-39.48440755,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9078,9078,B,-0.894979274,0.751071818,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9079,9079,176.9013751,-39.48412764,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9079,9079,B,-0.900045715,0.725604611,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9080,9080,176.9017622,-39.48389401,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9080,9080,B,-0.900045715,0.725604611,1803424,4.785192384,2.132928277,CWM5S,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9081,9081,176.9067346,-39.48074232,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9081,9081,B,-0.884454159,0.745187714,1805832,3.83656037,1.781638032,TWL7S,,,999,999,,,,,922,235.4319214,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9082,9082,176.9072022,-39.48047572,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9082,9082,B,-0.884454159,0.745187714,,,,,,,999,999,,,,,922,212.8298429,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9083,9083,176.907672,-39.48021145,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9083,9083,B,-0.890483258,0.722947319,1805662,3.660382628,1.65109523,TWL7S,,,999,999,,,,,922,190.5142445,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9084,9084,176.9081402,-39.47994537,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9084,9084,B,-0.890483258,0.722947319,1806469,3.711374827,1.688313305,TWL7S,,,999,999,,,,,922,167.9780965,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9085,9085,176.9085104,-39.47973497,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9085,9085,B,-0.890483258,0.722947319,1806469,3.711374827,1.688313305,TWL7S,,,999,999,,,,,922,150.1577105,7,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9086,9086,176.9051274,-39.48173704,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9086,9086,B,-0.914346946,0.739488046,1805832,3.83656037,1.781638032,TWL7S,,,45.73093179,82,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9087,9087,176.9055775,-39.48145292,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9087,9087,B,-0.884454159,0.745187714,1805832,3.83656037,1.781638032,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
9088,9088,176.9060283,-39.48116936,379324231,5115,tertiary,Battery Road,,B,50,0,F,F,0,0,9088,9088,B,-0.884454159,0.745187714,1805832,3.83656037,1.781638032,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.068924704,0.143205103,0.289650469,0.380780174,0.538191,0,0,0,0,0,0,No,No,No,No,No,No,0
